altitude[km]	mass_density[kg/m3]	N2[m-3]	O2[m-3]	O[m-3]	He[m-3]	H[m-3]	Ar[m-3]	N[m-3]	anomalous_oxygen[m-3]	NO[m-3]	Temperature[k]
1.565000e+02	1.105068e-09	1.671584e+16	1.607105e+15	9.045637e+15	1.322739e+13	1.180331e+12	2.333674e+13	5.941016e+12	2.143409e-15	4.425113e+12	6.478384e+02
1.566000e+02	1.099657e-09	1.662782e+16	1.596734e+15	9.017278e+15	1.321419e+13	1.177334e+12	2.315371e+13	5.966110e+12	2.323642e-15	4.407020e+12	6.481205e+02
1.567000e+02	1.094279e-09	1.654035e+16	1.586439e+15	8.989029e+15	1.320102e+13	1.174348e+12	2.297221e+13	5.991185e+12	2.518665e-15	4.389000e+12	6.484013e+02
1.568000e+02	1.088930e-09	1.645338e+16	1.576208e+15	8.960851e+15	1.318787e+13	1.171380e+12	2.279226e+13	6.016284e+12	2.729743e-15	4.371029e+12	6.486810e+02
1.569000e+02	1.083615e-09	1.636696e+16	1.566065e+15	8.932847e+15	1.317480e+13	1.168423e+12	2.261389e+13	6.041352e+12	2.958207e-15	4.353124e+12	6.489594e+02
1.570000e+02	1.078332e-09	1.628109e+16	1.555995e+15	8.904915e+15	1.316177e+13	1.165481e+12	2.243710e+13	6.066433e+12	3.205400e-15	4.335277e+12	6.492367e+02
1.571000e+02	1.073080e-09	1.619570e+16	1.545994e+15	8.877122e+15	1.314875e+13	1.162550e+12	2.226182e+13	6.091501e+12	3.472878e-15	4.317487e+12	6.495128e+02
1.572000e+02	1.067858e-09	1.611086e+16	1.536065e+15	8.849433e+15	1.313577e+13	1.159636e+12	2.208803e+13	6.116569e+12	3.762245e-15	4.299770e+12	6.497877e+02
1.573000e+02	1.062668e-09	1.602655e+16	1.526209e+15	8.821816e+15	1.312285e+13	1.156734e+12	2.191577e+13	6.141612e+12	4.075289e-15	4.282110e+12	6.500614e+02
1.574000e+02	1.057508e-09	1.594271e+16	1.516431e+15	8.794334e+15	1.310997e+13	1.153846e+12	2.174498e+13	6.166663e+12	4.413739e-15	4.264506e+12	6.503340e+02
1.575000e+02	1.052375e-09	1.585934e+16	1.506713e+15	8.766954e+15	1.309710e+13	1.150971e+12	2.157556e+13	6.191710e+12	4.779878e-15	4.246958e+12	6.506055e+02
1.576000e+02	1.047277e-09	1.577656e+16	1.497077e+15	8.739678e+15	1.308433e+13	1.148108e+12	2.140771e+13	6.216730e+12	5.175718e-15	4.229467e+12	6.508757e+02
1.577000e+02	1.042206e-09	1.569419e+16	1.487511e+15	8.712538e+15	1.307151e+13	1.145261e+12	2.124125e+13	6.241744e+12	5.603848e-15	4.212049e+12	6.511448e+02
1.578000e+02	1.037167e-09	1.561239e+16	1.478010e+15	8.685497e+15	1.305881e+13	1.142425e+12	2.107632e+13	6.266750e+12	6.066536e-15	4.194685e+12	6.514128e+02
1.579000e+02	1.032156e-09	1.553105e+16	1.468577e+15	8.658557e+15	1.304612e+13	1.139603e+12	2.091272e+13	6.291749e+12	6.566725e-15	4.177385e+12	6.516796e+02
1.580000e+02	1.027172e-09	1.545016e+16	1.459213e+15	8.631718e+15	1.303344e+13	1.136797e+12	2.075054e+13	6.316727e+12	7.107342e-15	4.160141e+12	6.519453e+02
1.581000e+02	1.022217e-09	1.536972e+16	1.449917e+15	8.605009e+15	1.302083e+13	1.133999e+12	2.058969e+13	6.341707e+12	7.691643e-15	4.142952e+12	6.522100e+02
1.582000e+02	1.017293e-09	1.528985e+16	1.440688e+15	8.578367e+15	1.300825e+13	1.131218e+12	2.043029e+13	6.366652e+12	8.322965e-15	4.125835e+12	6.524734e+02
1.583000e+02	1.012396e-09	1.521042e+16	1.431532e+15	8.551825e+15	1.299571e+13	1.128447e+12	2.027220e+13	6.391598e+12	9.005246e-15	4.108764e+12	6.527357e+02
1.584000e+02	1.007531e-09	1.513149e+16	1.422431e+15	8.525446e+15	1.298322e+13	1.125691e+12	2.011549e+13	6.416508e+12	9.742008e-15	4.091764e+12	6.529969e+02
1.585000e+02	1.002690e-09	1.505299e+16	1.413401e+15	8.499129e+15	1.297073e+13	1.122945e+12	1.996010e+13	6.441414e+12	1.053829e-14	4.074810e+12	6.532570e+02
1.586000e+02	9.978796e-10	1.497499e+16	1.404442e+15	8.472911e+15	1.295832e+13	1.120213e+12	1.980598e+13	6.466306e+12	1.139825e-14	4.057926e+12	6.535161e+02
1.587000e+02	9.930948e-10	1.489742e+16	1.395543e+15	8.446790e+15	1.294592e+13	1.117497e+12	1.965328e+13	6.491171e+12	1.232713e-14	4.041090e+12	6.537739e+02
1.588000e+02	9.883365e-10	1.482028e+16	1.386707e+15	8.420796e+15	1.293354e+13	1.114789e+12	1.950183e+13	6.516018e+12	1.332993e-14	4.024322e+12	6.540308e+02
1.589000e+02	9.836099e-10	1.474368e+16	1.377936e+15	8.394898e+15	1.292126e+13	1.112094e+12	1.935165e+13	6.540849e+12	1.441267e-14	4.007617e+12	6.542864e+02
1.590000e+02	9.789083e-10	1.466749e+16	1.369227e+15	8.369094e+15	1.290897e+13	1.109412e+12	1.920270e+13	6.565672e+12	1.558165e-14	3.990957e+12	6.545411e+02
1.591000e+02	9.742325e-10	1.459174e+16	1.360581e+15	8.343385e+15	1.289671e+13	1.106743e+12	1.905512e+13	6.590451e+12	1.684363e-14	3.974359e+12	6.547946e+02
1.592000e+02	9.695825e-10	1.451639e+16	1.351992e+15	8.317801e+15	1.288449e+13	1.104086e+12	1.890874e+13	6.615209e+12	1.820578e-14	3.957822e+12	6.550471e+02
1.593000e+02	9.649617e-10	1.444158e+16	1.343465e+15	8.292278e+15	1.287232e+13	1.101439e+12	1.876351e+13	6.639958e+12	1.967595e-14	3.941345e+12	6.552985e+02
1.594000e+02	9.603671e-10	1.436717e+16	1.335005e+15	8.266882e+15	1.286017e+13	1.098808e+12	1.861962e+13	6.664671e+12	2.126256e-14	3.924929e+12	6.555488e+02
1.595000e+02	9.557971e-10	1.429317e+16	1.326600e+15	8.241577e+15	1.284805e+13	1.096186e+12	1.847686e+13	6.689374e+12	2.297466e-14	3.908567e+12	6.557981e+02
1.596000e+02	9.512534e-10	1.421963e+16	1.318255e+15	8.216333e+15	1.283599e+13	1.093577e+12	1.833533e+13	6.714039e+12	2.482249e-14	3.892271e+12	6.560463e+02
1.597000e+02	9.467359e-10	1.414650e+16	1.309975e+15	8.191242e+15	1.282396e+13	1.090982e+12	1.819505e+13	6.738679e+12	2.681408e-14	3.876029e+12	6.562935e+02
1.598000e+02	9.422453e-10	1.407382e+16	1.301754e+15	8.166243e+15	1.281194e+13	1.088396e+12	1.805592e+13	6.763292e+12	2.896358e-14	3.859838e+12	6.565396e+02
1.599000e+02	9.377803e-10	1.400159e+16	1.293587e+15	8.141303e+15	1.279998e+13	1.085823e+12	1.791795e+13	6.787876e+12	3.128152e-14	3.843707e+12	6.567846e+02
1.600000e+02	9.333390e-10	1.392975e+16	1.285478e+15	8.116452e+15	1.278803e+13	1.083259e+12	1.778113e+13	6.812432e+12	3.378103e-14	3.827636e+12	6.570286e+02
1.601000e+02	9.289230e-10	1.385831e+16	1.277423e+15	8.091754e+15	1.277611e+13	1.080710e+12	1.764542e+13	6.836958e+12	3.647747e-14	3.811624e+12	6.572716e+02
1.602000e+02	9.245326e-10	1.378732e+16	1.269429e+15	8.067113e+15	1.276428e+13	1.078172e+12	1.751091e+13	6.861454e+12	3.938389e-14	3.795663e+12	6.575135e+02
1.603000e+02	9.201679e-10	1.371675e+16	1.261493e+15	8.042561e+15	1.275240e+13	1.075645e+12	1.737748e+13	6.885917e+12	4.251840e-14	3.779769e+12	6.577545e+02
1.604000e+02	9.158239e-10	1.364653e+16	1.253608e+15	8.018098e+15	1.274063e+13	1.073130e+12	1.724521e+13	6.910347e+12	4.589495e-14	3.763926e+12	6.579944e+02
1.605000e+02	9.115091e-10	1.357678e+16	1.245785e+15	7.993753e+15	1.272884e+13	1.070627e+12	1.711406e+13	6.934744e+12	4.953434e-14	3.748134e+12	6.582332e+02
1.606000e+02	9.072168e-10	1.350742e+16	1.238012e+15	7.969494e+15	1.271711e+13	1.068132e+12	1.698388e+13	6.959118e+12	5.345957e-14	3.732408e+12	6.584711e+02
1.607000e+02	9.029487e-10	1.343844e+16	1.230304e+15	7.945354e+15	1.270541e+13	1.065650e+12	1.685487e+13	6.983457e+12	5.768804e-14	3.716740e+12	6.587079e+02
1.608000e+02	8.987037e-10	1.336987e+16	1.222641e+15	7.921240e+15	1.269372e+13	1.063180e+12	1.672697e+13	7.007746e+12	6.224289e-14	3.701122e+12	6.589438e+02
1.609000e+02	8.944818e-10	1.330169e+16	1.215033e+15	7.897240e+15	1.268208e+13	1.060721e+12	1.660010e+13	7.032009e+12	6.715008e-14	3.685569e+12	6.591786e+02
1.610000e+02	8.902865e-10	1.323392e+16	1.207478e+15	7.873388e+15	1.267045e+13	1.058274e+12	1.647428e+13	7.056234e+12	7.243627e-14	3.670067e+12	6.594125e+02
1.611000e+02	8.861136e-10	1.316656e+16	1.199972e+15	7.849560e+15	1.265890e+13	1.055836e+12	1.634947e+13	7.080419e+12	7.813279e-14	3.654621e+12	6.596454e+02
1.612000e+02	8.819641e-10	1.309958e+16	1.192525e+15	7.825846e+15	1.264734e+13	1.053410e+12	1.622576e+13	7.104563e+12	8.426589e-14	3.639233e+12	6.598772e+02
1.613000e+02	8.778364e-10	1.303295e+16	1.185129e+15	7.802218e+15	1.263585e+13	1.050995e+12	1.610307e+13	7.128678e+12	9.087104e-14	3.623908e+12	6.601081e+02
1.614000e+02	8.737304e-10	1.296668e+16	1.177782e+15	7.778673e+15	1.262435e+13	1.048593e+12	1.598136e+13	7.152750e+12	9.798366e-14	3.608626e+12	6.603380e+02
1.615000e+02	8.696506e-10	1.290087e+16	1.170491e+15	7.755210e+15	1.261290e+13	1.046198e+12	1.586066e+13	7.176765e+12	1.056415e-13	3.593408e+12	6.605670e+02
1.616000e+02	8.655908e-10	1.283536e+16	1.163246e+15	7.731861e+15	1.260148e+13	1.043814e+12	1.574096e+13	7.200761e+12	1.138889e-13	3.578238e+12	6.607949e+02
1.617000e+02	8.615571e-10	1.277031e+16	1.156058e+15	7.708595e+15	1.259009e+13	1.041444e+12	1.562230e+13	7.224698e+12	1.227608e-13	3.563133e+12	6.610219e+02
1.618000e+02	8.575411e-10	1.270556e+16	1.148911e+15	7.685380e+15	1.257873e+13	1.039082e+12	1.550454e+13	7.248600e+12	1.323137e-13	3.548075e+12	6.612479e+02
1.619000e+02	8.535503e-10	1.264120e+16	1.141819e+15	7.662307e+15	1.256740e+13	1.036732e+12	1.538780e+13	7.272469e+12	1.425912e-13	3.533080e+12	6.614730e+02
1.620000e+02	8.495818e-10	1.257724e+16	1.134777e+15	7.639286e+15	1.255610e+13	1.034392e+12	1.527202e+13	7.296275e+12	1.536585e-13	3.518134e+12	6.616971e+02
1.621000e+02	8.456348e-10	1.251362e+16	1.127779e+15	7.616374e+15	1.254483e+13	1.032063e+12	1.515717e+13	7.320045e+12	1.655548e-13	3.503244e+12	6.619202e+02
1.622000e+02	8.417079e-10	1.245034e+16	1.120836e+15	7.593514e+15	1.253359e+13	1.029743e+12	1.504326e+13	7.343775e+12	1.783637e-13	3.488415e+12	6.621425e+02
1.623000e+02	8.378044e-10	1.238744e+16	1.113941e+15	7.570763e+15	1.252236e+13	1.027435e+12	1.493029e+13	7.367442e+12	1.921367e-13	3.473641e+12	6.623637e+02
1.624000e+02	8.339233e-10	1.232493e+16	1.107090e+15	7.548092e+15	1.251117e+13	1.025136e+12	1.481828e+13	7.391068e+12	2.069532e-13	3.458922e+12	6.625840e+02
1.625000e+02	8.300601e-10	1.226271e+16	1.100283e+15	7.525500e+15	1.250002e+13	1.022848e+12	1.470718e+13	7.414654e+12	2.228889e-13	3.444250e+12	6.628035e+02
1.626000e+02	8.262215e-10	1.220091e+16	1.093528e+15	7.502988e+15	1.248892e+13	1.020569e+12	1.459693e+13	7.438186e+12	2.400328e-13	3.429633e+12	6.630219e+02
1.627000e+02	8.224038e-10	1.213945e+16	1.086820e+15	7.480582e+15	1.247782e+13	1.018301e+12	1.448768e+13	7.461659e+12	2.584565e-13	3.415076e+12	6.632394e+02
1.628000e+02	8.186056e-10	1.207831e+16	1.080155e+15	7.458254e+15	1.246676e+13	1.016043e+12	1.437923e+13	7.485105e+12	2.782704e-13	3.400567e+12	6.634561e+02
1.629000e+02	8.148268e-10	1.201749e+16	1.073540e+15	7.435976e+15	1.245572e+13	1.013796e+12	1.427176e+13	7.508478e+12	2.995742e-13	3.386118e+12	6.636718e+02
1.630000e+02	8.110707e-10	1.195705e+16	1.066964e+15	7.413831e+15	1.244471e+13	1.011558e+12	1.416508e+13	7.531806e+12	3.224652e-13	3.371723e+12	6.638865e+02
1.631000e+02	8.073339e-10	1.189693e+16	1.060441e+15	7.391736e+15	1.243373e+13	1.009331e+12	1.405928e+13	7.555087e+12	3.470796e-13	3.357374e+12	6.641004e+02
1.632000e+02	8.036201e-10	1.183722e+16	1.053956e+15	7.369718e+15	1.242277e+13	1.007111e+12	1.395439e+13	7.578307e+12	3.735250e-13	3.343092e+12	6.643134e+02
1.633000e+02	7.999235e-10	1.177777e+16	1.047516e+15	7.347775e+15	1.241185e+13	1.004904e+12	1.385030e+13	7.601479e+12	4.019556e-13	3.328850e+12	6.645255e+02
1.634000e+02	7.962501e-10	1.171869e+16	1.041129e+15	7.325964e+15	1.240095e+13	1.002707e+12	1.374711e+13	7.624588e+12	4.324817e-13	3.314680e+12	6.647366e+02
1.635000e+02	7.925937e-10	1.165993e+16	1.034779e+15	7.304173e+15	1.239008e+13	1.000518e+12	1.364472e+13	7.647646e+12	4.653038e-13	3.300543e+12	6.649468e+02
1.636000e+02	7.889568e-10	1.160147e+16	1.028472e+15	7.282485e+15	1.237926e+13	9.983390e+11	1.354316e+13	7.670640e+12	5.005530e-13	3.286465e+12	6.651562e+02
1.637000e+02	7.853418e-10	1.154337e+16	1.022210e+15	7.260900e+15	1.236844e+13	9.961701e+11	1.344245e+13	7.693596e+12	5.384180e-13	3.272446e+12	6.653647e+02
1.638000e+02	7.817454e-10	1.148562e+16	1.015987e+15	7.239334e+15	1.235765e+13	9.940110e+11	1.334255e+13	7.716470e+12	5.791010e-13	3.258478e+12	6.655723e+02
1.639000e+02	7.781695e-10	1.142817e+16	1.009810e+15	7.217897e+15	1.234689e+13	9.918581e+11	1.324348e+13	7.739305e+12	6.227475e-13	3.244562e+12	6.657790e+02
1.640000e+02	7.746117e-10	1.137103e+16	1.003673e+15	7.196534e+15	1.233615e+13	9.897187e+11	1.314518e+13	7.762070e+12	6.696696e-13	3.230699e+12	6.659848e+02
1.641000e+02	7.710734e-10	1.131423e+16	9.975788e+14	7.175216e+15	1.232544e+13	9.875891e+11	1.304765e+13	7.784779e+12	7.200296e-13	3.216886e+12	6.661898e+02
1.642000e+02	7.675549e-10	1.125774e+16	9.915301e+14	7.154027e+15	1.231479e+13	9.854673e+11	1.295093e+13	7.807432e+12	7.740630e-13	3.203125e+12	6.663939e+02
1.643000e+02	7.640553e-10	1.120158e+16	9.855121e+14	7.132883e+15	1.230411e+13	9.833534e+11	1.285501e+13	7.830027e+12	8.321291e-13	3.189421e+12	6.665971e+02
1.644000e+02	7.605740e-10	1.114572e+16	9.795469e+14	7.111811e+15	1.229348e+13	9.812511e+11	1.275986e+13	7.852535e+12	8.943957e-13	3.175774e+12	6.667994e+02
1.645000e+02	7.571103e-10	1.109015e+16	9.736153e+14	7.090812e+15	1.228290e+13	9.791563e+11	1.266548e+13	7.874996e+12	9.612721e-13	3.162166e+12	6.670010e+02
1.646000e+02	7.536669e-10	1.103492e+16	9.677246e+14	7.069910e+15	1.227232e+13	9.770710e+11	1.257183e+13	7.897413e+12	1.033019e-12	3.148620e+12	6.672017e+02
1.647000e+02	7.502410e-10	1.097997e+16	9.618748e+14	7.049080e+15	1.226174e+13	9.749954e+11	1.247895e+13	7.919723e+12	1.110004e-12	3.135119e+12	6.674014e+02
1.648000e+02	7.468346e-10	1.092536e+16	9.560650e+14	7.028321e+15	1.225124e+13	9.729292e+11	1.238682e+13	7.942016e+12	1.192611e-12	3.121680e+12	6.676004e+02
1.649000e+02	7.434455e-10	1.087103e+16	9.502917e+14	7.007632e+15	1.224074e+13	9.708723e+11	1.229545e+13	7.964215e+12	1.281236e-12	3.108284e+12	6.677985e+02
1.650000e+02	7.400741e-10	1.081699e+16	9.445546e+14	6.987040e+15	1.223029e+13	9.688248e+11	1.220475e+13	7.986351e+12	1.376313e-12	3.094939e+12	6.679958e+02
1.651000e+02	7.367212e-10	1.076327e+16	9.388605e+14	6.966492e+15	1.221982e+13	9.667848e+11	1.211483e+13	8.008421e+12	1.478259e-12	3.081643e+12	6.681923e+02
1.652000e+02	7.333862e-10	1.070984e+16	9.332055e+14	6.946041e+15	1.220939e+13	9.647540e+11	1.202561e+13	8.030424e+12	1.587632e-12	3.068403e+12	6.683878e+02
1.653000e+02	7.300693e-10	1.065672e+16	9.275893e+14	6.925631e+15	1.219901e+13	9.627324e+11	1.193712e+13	8.052361e+12	1.704886e-12	3.055212e+12	6.685826e+02
1.654000e+02	7.267697e-10	1.060388e+16	9.220082e+14	6.905318e+15	1.218862e+13	9.607199e+11	1.184931e+13	8.074244e+12	1.830668e-12	3.042070e+12	6.687766e+02
1.655000e+02	7.234869e-10	1.055132e+16	9.164654e+14	6.885073e+15	1.217829e+13	9.587168e+11	1.176223e+13	8.096030e+12	1.965489e-12	3.028989e+12	6.689697e+02
1.656000e+02	7.202225e-10	1.049907e+16	9.109606e+14	6.864896e+15	1.216797e+13	9.567207e+11	1.167582e+13	8.117759e+12	2.110074e-12	3.015945e+12	6.691620e+02
1.657000e+02	7.169751e-10	1.044709e+16	9.054898e+14	6.844813e+15	1.215766e+13	9.547355e+11	1.159011e+13	8.139418e+12	2.265014e-12	3.002955e+12	6.693535e+02
1.658000e+02	7.137455e-10	1.039542e+16	9.000602e+14	6.824771e+15	1.214739e+13	9.527557e+11	1.150511e+13	8.161020e+12	2.431145e-12	2.990019e+12	6.695442e+02
1.659000e+02	7.105328e-10	1.034402e+16	8.946642e+14	6.804824e+15	1.213714e+13	9.507885e+11	1.142076e+13	8.182520e+12	2.609089e-12	2.977138e+12	6.697340e+02
1.660000e+02	7.073363e-10	1.029289e+16	8.893051e+14	6.784943e+15	1.212691e+13	9.488265e+11	1.133708e+13	8.203977e+12	2.799849e-12	2.964298e+12	6.699231e+02
1.661000e+02	7.041559e-10	1.024203e+16	8.839825e+14	6.765129e+15	1.211670e+13	9.468753e+11	1.125406e+13	8.225343e+12	3.004246e-12	2.951506e+12	6.701114e+02
1.662000e+02	7.009957e-10	1.019151e+16	8.786930e+14	6.745407e+15	1.210653e+13	9.449310e+11	1.117170e+13	8.246633e+12	3.223246e-12	2.938774e+12	6.702988e+02
1.663000e+02	6.978489e-10	1.014121e+16	8.734394e+14	6.725726e+15	1.209637e+13	9.429955e+11	1.109001e+13	8.267849e+12	3.457794e-12	2.926089e+12	6.704855e+02
1.664000e+02	6.947203e-10	1.009121e+16	8.682218e+14	6.706135e+15	1.208622e+13	9.410687e+11	1.100895e+13	8.289002e+12	3.709148e-12	2.913451e+12	6.706714e+02
1.665000e+02	6.916067e-10	1.004146e+16	8.630364e+14	6.686585e+15	1.207613e+13	9.391526e+11	1.092856e+13	8.310061e+12	3.978272e-12	2.900860e+12	6.708564e+02
1.666000e+02	6.885113e-10	9.992020e+15	8.578896e+14	6.667126e+15	1.206605e+13	9.372413e+11	1.084876e+13	8.331073e+12	4.266614e-12	2.888316e+12	6.710408e+02
1.667000e+02	6.854313e-10	9.942831e+15	8.527745e+14	6.647732e+15	1.205598e+13	9.353388e+11	1.076967e+13	8.351989e+12	4.575296e-12	2.875825e+12	6.712243e+02
1.668000e+02	6.823666e-10	9.893896e+15	8.476942e+14	6.628401e+15	1.204592e+13	9.334465e+11	1.069114e+13	8.372824e+12	4.905815e-12	2.863385e+12	6.714070e+02
1.669000e+02	6.793198e-10	9.845252e+15	8.426484e+14	6.609161e+15	1.203591e+13	9.315611e+11	1.061325e+13	8.393594e+12	5.259739e-12	2.850993e+12	6.715890e+02
1.670000e+02	6.762866e-10	9.796858e+15	8.376337e+14	6.589934e+15	1.202594e+13	9.296840e+11	1.053595e+13	8.414279e+12	5.638745e-12	2.838645e+12	6.717703e+02
1.671000e+02	6.732701e-10	9.748715e+15	8.326530e+14	6.570821e+15	1.201595e+13	9.278138e+11	1.045927e+13	8.434883e+12	6.044346e-12	2.826350e+12	6.719507e+02
1.672000e+02	6.702701e-10	9.700857e+15	8.277029e+14	6.551772e+15	1.200602e+13	9.259519e+11	1.038319e+13	8.455402e+12	6.478332e-12	2.814107e+12	6.721303e+02
1.673000e+02	6.672851e-10	9.653244e+15	8.227895e+14	6.532785e+15	1.199608e+13	9.241002e+11	1.030775e+13	8.475851e+12	6.942962e-12	2.801903e+12	6.723093e+02
1.674000e+02	6.643167e-10	9.605914e+15	8.179063e+14	6.513862e+15	1.198617e+13	9.222550e+11	1.023288e+13	8.496215e+12	7.440220e-12	2.789751e+12	6.724874e+02
1.675000e+02	6.613630e-10	9.558828e+15	8.130561e+14	6.495001e+15	1.197630e+13	9.204181e+11	1.015861e+13	8.516506e+12	7.972119e-12	2.777649e+12	6.726648e+02
1.676000e+02	6.584247e-10	9.511985e+15	8.082387e+14	6.476227e+15	1.196644e+13	9.185895e+11	1.008489e+13	8.536695e+12	8.541390e-12	2.765592e+12	6.728414e+02
1.677000e+02	6.555002e-10	9.465380e+15	8.034507e+14	6.457490e+15	1.195660e+13	9.167672e+11	1.001177e+13	8.556826e+12	9.150266e-12	2.753581e+12	6.730173e+02
1.678000e+02	6.525935e-10	9.419088e+15	7.986953e+14	6.438815e+15	1.194677e+13	9.149533e+11	9.939211e+12	8.576868e+12	9.801834e-12	2.741625e+12	6.731925e+02
1.679000e+02	6.497009e-10	9.372996e+15	7.939717e+14	6.420251e+15	1.193698e+13	9.131492e+11	9.867249e+12	8.596804e+12	1.049852e-11	2.729713e+12	6.733669e+02
1.680000e+02	6.468237e-10	9.327179e+15	7.892803e+14	6.401723e+15	1.192721e+13	9.113497e+11	9.795819e+12	8.616681e+12	1.124337e-11	2.717847e+12	6.735405e+02
1.681000e+02	6.439606e-10	9.281594e+15	7.846173e+14	6.383256e+15	1.191747e+13	9.095600e+11	9.724934e+12	8.636465e+12	1.204049e-11	2.706024e+12	6.737135e+02
1.682000e+02	6.411117e-10	9.236244e+15	7.799858e+14	6.364849e+15	1.190774e+13	9.077783e+11	9.654630e+12	8.656155e+12	1.289260e-11	2.694251e+12	6.738857e+02
1.683000e+02	6.382782e-10	9.191160e+15	7.753825e+14	6.346504e+15	1.189802e+13	9.060047e+11	9.584882e+12	8.675769e+12	1.380333e-11	2.682532e+12	6.740571e+02
1.684000e+02	6.354595e-10	9.146307e+15	7.708132e+14	6.328242e+15	1.188834e+13	9.042372e+11	9.515685e+12	8.695304e+12	1.477772e-11	2.670852e+12	6.742279e+02
1.685000e+02	6.326539e-10	9.101684e+15	7.662687e+14	6.310016e+15	1.187868e+13	9.024777e+11	9.446998e+12	8.714744e+12	1.581823e-11	2.659221e+12	6.743979e+02
1.686000e+02	6.298645e-10	9.057322e+15	7.617576e+14	6.291873e+15	1.186901e+13	9.007242e+11	9.378853e+12	8.734103e+12	1.693162e-11	2.647633e+12	6.745673e+02
1.687000e+02	6.270894e-10	9.013188e+15	7.572740e+14	6.273813e+15	1.185940e+13	8.989804e+11	9.311263e+12	8.753365e+12	1.812083e-11	2.636094e+12	6.747358e+02
1.688000e+02	6.243275e-10	8.969278e+15	7.528233e+14	6.255790e+15	1.184978e+13	8.972428e+11	9.244171e+12	8.772546e+12	1.939215e-11	2.624598e+12	6.749037e+02
1.689000e+02	6.215821e-10	8.925661e+15	7.483998e+14	6.237824e+15	1.184020e+13	8.955146e+11	9.177626e+12	8.791628e+12	2.075021e-11	2.613155e+12	6.750708e+02
1.690000e+02	6.188491e-10	8.882230e+15	7.440030e+14	6.219940e+15	1.183065e+13	8.937906e+11	9.111551e+12	8.810625e+12	2.220125e-11	2.601750e+12	6.752373e+02
1.691000e+02	6.161288e-10	8.839022e+15	7.396356e+14	6.202091e+15	1.182109e+13	8.920761e+11	9.046032e+12	8.829542e+12	2.375160e-11	2.590392e+12	6.754030e+02
1.692000e+02	6.134242e-10	8.796068e+15	7.352975e+14	6.184324e+15	1.181158e+13	8.903693e+11	8.981027e+12	8.848354e+12	2.540769e-11	2.579083e+12	6.755681e+02
1.693000e+02	6.107329e-10	8.753330e+15	7.309885e+14	6.166615e+15	1.180206e+13	8.886683e+11	8.916500e+12	8.867081e+12	2.717743e-11	2.567820e+12	6.757324e+02
1.694000e+02	6.080546e-10	8.710811e+15	7.267054e+14	6.148962e+15	1.179259e+13	8.869752e+11	8.852480e+12	8.885740e+12	2.906695e-11	2.556600e+12	6.758961e+02
1.695000e+02	6.053907e-10	8.668540e+15	7.224483e+14	6.131366e+15	1.178311e+13	8.852910e+11	8.788945e+12	8.904259e+12	3.108440e-11	2.545421e+12	6.760590e+02
1.696000e+02	6.027400e-10	8.626484e+15	7.182223e+14	6.113829e+15	1.177368e+13	8.836111e+11	8.725925e+12	8.922725e+12	3.323922e-11	2.534295e+12	6.762213e+02
1.697000e+02	6.001044e-10	8.584674e+15	7.140218e+14	6.096371e+15	1.176425e+13	8.819387e+11	8.663369e+12	8.941085e+12	3.554029e-11	2.523210e+12	6.763829e+02
1.698000e+02	5.974800e-10	8.543043e+15	7.098494e+14	6.078969e+15	1.175486e+13	8.802754e+11	8.601318e+12	8.959357e+12	3.799616e-11	2.512171e+12	6.765438e+02
1.699000e+02	5.948708e-10	8.501688e+15	7.057047e+14	6.061600e+15	1.174546e+13	8.786180e+11	8.539737e+12	8.977539e+12	4.061802e-11	2.501174e+12	6.767040e+02
1.700000e+02	5.922741e-10	8.460508e+15	7.015877e+14	6.044333e+15	1.173609e+13	8.769678e+11	8.478637e+12	8.995611e+12	4.341674e-11	2.490227e+12	6.768635e+02
1.701000e+02	5.896885e-10	8.419539e+15	6.974928e+14	6.027076e+15	1.172676e+13	8.753250e+11	8.418000e+12	9.013610e+12	4.640502e-11	2.479313e+12	6.770224e+02
1.702000e+02	5.871194e-10	8.378840e+15	6.934280e+14	6.009897e+15	1.171743e+13	8.736879e+11	8.357823e+12	9.031499e+12	4.959312e-11	2.468453e+12	6.771805e+02
1.703000e+02	5.845610e-10	8.338315e+15	6.893873e+14	5.992774e+15	1.170813e+13	8.720581e+11	8.298114e+12	9.049278e+12	5.299559e-11	2.457634e+12	6.773381e+02
1.704000e+02	5.820177e-10	8.298025e+15	6.853736e+14	5.975751e+15	1.169882e+13	8.704372e+11	8.238872e+12	9.066997e+12	5.662610e-11	2.446860e+12	6.774949e+02
1.705000e+02	5.794855e-10	8.257940e+15	6.813840e+14	5.958737e+15	1.168956e+13	8.688203e+11	8.180079e+12	9.084605e+12	6.049979e-11	2.436127e+12	6.776511e+02
1.706000e+02	5.769661e-10	8.218056e+15	6.774208e+14	5.941801e+15	1.168031e+13	8.672121e+11	8.121727e+12	9.102118e+12	6.463254e-11	2.425439e+12	6.778066e+02
1.707000e+02	5.744604e-10	8.178404e+15	6.734841e+14	5.924918e+15	1.167107e+13	8.656096e+11	8.063832e+12	9.119534e+12	6.903917e-11	2.414796e+12	6.779615e+02
1.708000e+02	5.719668e-10	8.138952e+15	6.695733e+14	5.908089e+15	1.166187e+13	8.640156e+11	8.006402e+12	9.136853e+12	7.374147e-11	2.404197e+12	6.781157e+02
