id	ei[keV]	xi[cm]	yi[cm]	zi[cm]	xdi[cm]	ydi[cm]	zdi[cm]
7231	7.583260000e+03	-4.358000000e-01	8.222600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7232	1.233367000e+03	3.654400000e-01	-8.869700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7233	7.334880000e+03	-2.651400000e-01	-1.624200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7234	7.341779000e+03	1.660000000e-01	6.187700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7235	2.070230000e+02	-6.209200000e-01	3.447200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7236	7.524929000e+03	9.620900000e-01	-2.133000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7237	1.001656000e+03	-2.844000000e-01	-2.853000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7238	6.114029000e+03	-1.377600000e-01	3.520900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7239	9.810968000e+03	5.061900000e-01	-4.141200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7240	8.641073000e+03	-9.263100000e-01	7.581000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7241	7.061400000e+02	-1.334100000e-01	5.405700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7242	6.680793000e+03	-6.765200000e-01	-6.564200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7243	7.218660000e+02	1.378100000e-01	-3.763100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7244	5.681840000e+02	6.731600000e-01	3.937400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7245	3.659012000e+03	-4.984800000e-01	-5.492500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7246	2.768233000e+03	-2.980000000e-02	-4.500000000e-04	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7247	5.039019000e+03	4.807000000e-01	-5.036100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7248	6.971530000e+02	6.995600000e-01	-2.931000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7249	6.571960000e+02	-5.502200000e-01	-7.855000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7250	2.981132000e+03	2.069400000e-01	2.843600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7251	2.946650000e+02	3.627900000e-01	-3.727700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7252	7.444876000e+03	2.017200000e-01	-2.241100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7253	4.168220000e+02	-2.292600000e-01	8.852000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7254	9.294830000e+03	2.395300000e-01	-4.317100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7255	4.207332000e+03	-1.796500000e-01	-7.568800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7256	5.364590000e+02	-1.200700000e-01	-4.374300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7257	5.624960000e+03	7.441000000e-02	6.534200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7258	2.857160000e+03	3.300200000e-01	-3.798700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7259	7.768997000e+03	-5.118000000e-02	-1.290000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7260	1.233121000e+03	3.988400000e-01	1.330400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7261	4.403940000e+02	8.005200000e-01	-3.509600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7262	8.450596000e+03	2.857600000e-01	-4.136200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7263	1.184425000e+03	-5.913800000e-01	-3.275900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7264	6.314903000e+03	3.368300000e-01	2.015600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7265	3.121902000e+03	3.992000000e-02	-4.172200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7266	2.931443000e+03	-4.443700000e-01	-4.389000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7267	2.483412000e+03	3.586200000e-01	1.531100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7268	4.741632000e+03	-7.652700000e-01	-2.919000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7269	7.053049000e+03	-7.290300000e-01	4.020000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7270	6.073624000e+03	1.946800000e-01	5.440700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7271	1.683790000e+02	4.850500000e-01	3.086800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7272	5.444570000e+02	4.493800000e-01	2.599700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7273	9.240731000e+03	-1.506500000e-01	7.370500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7274	9.373030000e+02	7.637700000e-01	5.701600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7275	1.325785000e+03	-2.630000000e-03	5.931600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7276	9.456106000e+03	-9.516000000e-02	-2.052000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7277	5.587821000e+03	-6.878400000e-01	3.286000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7278	9.603869000e+03	-4.591000000e-02	-7.674400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7279	4.327048000e+03	-1.151600000e-01	7.689800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7280	1.549049000e+03	-6.202800000e-01	7.026400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7281	3.435970000e+03	7.848100000e-01	-5.418700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7282	6.949730000e+03	2.483500000e-01	-6.001800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7283	1.520954000e+03	-7.777100000e-01	4.392900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7284	3.144530000e+03	-2.176900000e-01	6.471000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7285	4.711475000e+03	-7.271000000e-01	-2.748000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7286	1.741831000e+03	2.998000000e-01	2.094300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7287	8.373165000e+03	-6.552900000e-01	1.859000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7288	9.926366000e+03	-2.334900000e-01	5.038700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7289	4.405230000e+03	8.719700000e-01	3.533300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7290	5.159687000e+03	1.395900000e-01	-6.065000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7291	9.534054000e+03	-8.769000000e-02	2.315400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7292	5.250008000e+03	5.846900000e-01	2.897000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7293	7.827464000e+03	7.303000000e-02	-1.096500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7294	3.933819000e+03	6.429300000e-01	3.156500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7295	2.057921000e+03	-9.800900000e-01	-1.090400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7296	7.441498000e+03	-6.009700000e-01	-5.778600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7297	9.322246000e+03	2.270600000e-01	-2.962900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7298	7.638688000e+03	-4.090900000e-01	-5.132100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7299	9.327912000e+03	9.215000000e-01	2.836000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7300	1.223950000e+02	-8.665100000e-01	2.172700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7301	7.771825000e+03	6.950000000e-01	2.218300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7302	5.844640000e+02	-1.788100000e-01	4.576200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7303	3.507024000e+03	7.474100000e-01	6.008300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7304	9.570169000e+03	-1.946200000e-01	7.531700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7305	4.181191000e+03	2.836800000e-01	7.885400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7306	5.314825000e+03	6.606500000e-01	3.018000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7307	4.288119000e+03	-3.070000000e-01	-3.085300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7308	6.205084000e+03	-3.324700000e-01	-3.327700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7309	3.856460000e+02	-7.705800000e-01	5.283500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7310	5.988648000e+03	-1.520000000e-02	-2.928500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7311	6.736552000e+03	-2.543200000e-01	-2.085300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7312	9.678770000e+02	2.981100000e-01	-2.481000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7313	5.031738000e+03	5.519100000e-01	2.139100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7314	2.225766000e+03	1.927100000e-01	-8.493800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7315	5.622970000e+03	2.093000000e-02	4.704900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7316	3.523484000e+03	-4.141400000e-01	-2.811700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7317	2.762205000e+03	2.922600000e-01	-7.900600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7318	3.892856000e+03	-2.947800000e-01	1.612000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7319	8.565259000e+03	4.588500000e-01	3.050900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7320	7.272572000e+03	-5.788100000e-01	-7.170500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7321	3.112438000e+03	5.325300000e-01	9.425000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7322	1.178786000e+03	-1.945000000e-02	-2.469000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7323	7.573328000e+03	-4.770200000e-01	3.149200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7324	7.469187000e+03	1.537200000e-01	-5.604300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7325	5.181844000e+03	9.294800000e-01	1.382800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7326	7.520759000e+03	-7.142900000e-01	-1.355100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7327	5.332304000e+03	-7.534300000e-01	-2.625000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7328	1.306988000e+03	3.347000000e-01	-3.335600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7329	4.633650000e+03	-8.790400000e-01	2.365700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7330	5.160369000e+03	-2.459900000e-01	-3.579500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7331	3.802542000e+03	2.878100000e-01	-8.609000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7332	3.675604000e+03	-3.641800000e-01	-6.334100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7333	8.532938000e+03	-4.816600000e-01	5.736700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7334	9.859620000e+02	5.510400000e-01	-3.286400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7335	9.277880000e+02	7.581100000e-01	-1.439100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7336	6.969707000e+03	-3.437700000e-01	2.476700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7337	7.012474000e+03	1.639000000e-02	7.647200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7338	8.985358000e+03	3.759600000e-01	6.130600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7339	7.439350000e+03	5.732500000e-01	1.277200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7340	9.288740000e+03	9.389300000e-01	2.843200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7341	6.063005000e+03	-1.840400000e-01	1.241500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7342	6.371785000e+03	-6.919000000e-01	-5.481700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7343	5.471439000e+03	-2.195800000e-01	-4.716800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7344	8.288760000e+03	-6.538500000e-01	4.891400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7345	8.254559000e+03	-7.431000000e-02	-9.017900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7346	6.977166000e+03	-1.986900000e-01	-4.768800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7347	7.654312000e+03	-5.201500000e-01	5.865500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7348	7.638089000e+03	6.858500000e-01	-4.640500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7349	5.209288000e+03	-2.425400000e-01	9.610800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7350	8.212565000e+03	-3.766200000e-01	6.892700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7351	9.726865000e+03	3.579300000e-01	4.081100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7352	7.689168000e+03	5.761700000e-01	-6.166400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7353	7.049531000e+03	1.079400000e-01	5.112500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7354	4.722997000e+03	-4.783200000e-01	5.069200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7355	4.823910000e+03	3.589700000e-01	6.253100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7356	2.319070000e+03	-1.850900000e-01	-3.715400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7357	8.367715000e+03	-6.361200000e-01	7.159000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7358	5.890516000e+03	1.064000000e-01	-8.611000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7359	8.985903000e+03	-1.689900000e-01	4.485800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7360	2.025941000e+03	-5.781000000e-02	-2.091500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7361	8.482288000e+03	7.956100000e-01	5.911200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7362	6.421480000e+02	-4.399000000e-02	8.650000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7363	7.619570000e+02	-6.518100000e-01	-6.175000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7364	3.892966000e+03	3.536000000e-02	5.575900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7365	2.313671000e+03	9.465500000e-01	1.758200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7366	3.508927000e+03	2.044100000e-01	8.024800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7367	7.673526000e+03	3.809400000e-01	5.582000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7368	4.747209000e+03	-6.992800000e-01	-2.201000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7369	4.365400000e+02	-9.749000000e-02	-1.826000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7370	2.932223000e+03	1.320400000e-01	2.361200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7371	4.823997000e+03	5.770000000e-02	-3.876800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7372	9.240457000e+03	4.276300000e-01	4.296200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7373	5.437870000e+03	3.891900000e-01	3.902000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7374	9.869715000e+03	-5.841800000e-01	-6.896800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7375	1.515015000e+03	4.718600000e-01	-2.629500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7376	8.365475000e+03	7.312500000e-01	6.357500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7377	3.019630000e+02	-7.762600000e-01	-5.112500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7378	4.264760000e+03	4.816200000e-01	-6.362900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7379	2.858841000e+03	2.336000000e-01	-7.912000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7380	9.876686000e+03	-2.394600000e-01	-1.801000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7381	6.481838000e+03	7.632400000e-01	-3.187000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7382	1.637965000e+03	-5.486800000e-01	9.112000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7383	5.878427000e+03	3.464000000e-02	-5.476900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7384	1.694458000e+03	7.250300000e-01	-2.081800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7385	9.931258000e+03	7.027900000e-01	-2.680000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7386	2.383233000e+03	-1.243300000e-01	6.201400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7387	8.690088000e+03	1.038000000e-02	-7.203100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7388	7.683991000e+03	1.255400000e-01	-1.891600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7389	6.678730000e+03	-5.406600000e-01	-2.999600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7390	6.173299000e+03	2.210400000e-01	-8.993300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7391	7.535900000e+03	-8.387800000e-01	4.068300000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7392	5.415090000e+03	2.292100000e-01	-8.741900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7393	4.080531000e+03	1.836000000e-02	1.295100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7394	7.285632000e+03	-5.751900000e-01	3.608500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7395	7.272369000e+03	-1.915100000e-01	-7.521000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7396	3.474413000e+03	4.318600000e-01	2.894500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7397	2.669045000e+03	-5.219500000e-01	3.412400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7398	3.328170000e+02	-8.232900000e-01	-5.259000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7399	1.914573000e+03	-6.529300000e-01	-9.545000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7400	6.971430000e+03	-2.426700000e-01	-4.280000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7401	4.469626000e+03	-7.342400000e-01	5.276000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7402	5.981630000e+02	-1.161900000e-01	2.180000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7403	1.976106000e+03	8.637400000e-01	3.844400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7404	6.292570000e+03	-3.855600000e-01	1.860500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7405	1.262041000e+03	-1.855200000e-01	6.639000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7406	7.459730000e+03	3.004700000e-01	7.445700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7407	8.574115000e+03	-2.187700000e-01	-6.847900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7408	9.137000000e+03	-6.884400000e-01	2.810000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7409	4.124490000e+03	7.037000000e-02	-1.258000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7410	7.023808000e+03	6.291700000e-01	-4.359400000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7411	4.101725000e+03	-3.809700000e-01	-3.531700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7412	4.456937000e+03	2.123600000e-01	3.276200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7413	8.183601000e+03	5.211900000e-01	-5.414200000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7414	8.440437000e+03	8.094000000e-01	-3.108100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7415	9.456786000e+03	-1.851100000e-01	-1.943700000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7416	8.606213000e+03	-4.177600000e-01	-4.370000000e-03	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7417	1.623080000e+03	-4.674000000e-02	-8.575800000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7418	7.932180000e+02	-2.077900000e-01	4.643000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7419	8.572109000e+03	-7.980000000e-02	-4.066100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7420	1.706350000e+02	9.542900000e-01	-7.568000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7421	6.380690000e+03	-6.325200000e-01	4.183000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7422	1.319802000e+03	-6.646500000e-01	-5.105100000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7423	3.672319000e+03	-3.890900000e-01	4.209600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7424	7.938491000e+03	-5.393000000e-02	-3.609600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7425	1.575787000e+03	-3.237400000e-01	-2.621600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7426	1.208059000e+03	1.435400000e-01	-5.603500000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7427	1.889710000e+03	-5.206000000e-01	2.485900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7428	1.594500000e+02	7.571500000e-01	6.137000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7429	8.983005000e+03	-4.070000000e-02	5.994000000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7430	4.295370000e+03	-6.803000000e-01	-3.652600000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7431	5.814437000e+03	-8.920000000e-03	-9.061900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7432	2.131501000e+03	1.266900000e-01	7.440000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7433	3.883609000e+03	-1.095400000e-01	-5.687900000e-01	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
7434	5.285961000e+03	1.197600000e-01	-6.226000000e-02	2.000000000e+07	0.000000000e+00	0.000000000e+00	-1.000000000e+00
